id,gid,x,y,v_x,v_y,radius,time
1,0,5.617657,1.274019,1.295755,-0.104947,0.750000,12.400000
2,1,-14.162749,0.000000,-1.300000,0.000000,0.750000,12.400000
0,0,5.747232,-1.263525,1.295755,0.104940,0.750000,12.500000
1,0,5.747232,1.263525,1.295755,-0.104940,0.750000,12.500000
2,1,-14.292749,0.000000,-1.300000,0.000000,0.750000,12.500000
0,0,5.876808,-1.253032,1.295755,0.104930,0.750000,12.600000
1,0,5.876808,1.253032,1.295755,-0.104930,0.750000,12.600000
2,1,-14.422749,0.000000,-1.300000,0.000000,0.750000,12.600000
0,0,6.006383,-1.242540,1.295755,0.104918,0.750000,12.700000
1,0,6.006383,1.242540,1.295755,-0.104918,0.750000,12.700000
2,1,-14.552749,0.000000,-1.300000,0.000000,0.750000,12.700000
0,0,6.135958,-1.232050,1.295755,0.104903,0.750000,12.800000
1,0,6.135958,1.232050,1.295755,-0.104903,0.750000,12.800000
2,1,-14.682749,0.000000,-1.300000,0.000000,0.750000,12.800000
0,0,6.265534,-1.221562,1.295754,0.104883,0.750000,12.900000
1,0,6.265534,1.221562,1.295754,-0.104883,0.750000,12.900000
2,1,-14.812749,0.000000,-1.300000,0.000000,0.750000,12.900000
0,0,6.395109,-1.211076,1.295754,0.104857,0.750000,13.000000
